created_at,text
2021-11-24 17:05:10,"Like more? Get more this Autumn! 🍂😍

Save a whopping £750 off any new MG Electric or Plug-in Hybrid Car when you te… https://t.co/yfpP3Vt3vm"
2021-11-24 17:00:46,Did you know that you can save up €600 with a grant to install a home charging unit? See our full range of electric… https://t.co/QLdqNrq8xP
2021-11-24 17:00:00,"Can we charge Electric Vehicles(EV) in a wireless manner?
Well, at a technical level - yes!

Read the full article… https://t.co/bD7nq14buK"
2021-11-24 16:59:22,New homes to have electric car chargers by law #Renewables #RenewableEnergy #ElectricCar https://t.co/7GahD6rQqG https://t.co/WAH2pTcOMq
2021-11-24 16:45:47,"Are you driving home for Christmas? Do it in style this year with 24/7 electric car rental from UFODRIVE. 

What ar… https://t.co/1fu8cFEXsz"
2021-11-24 16:08:08,Order an electric car today in our Green Friday event and get access to 6 months of BP pulse charging. ⚡ 🔌  Discove… https://t.co/aoHCPzItYO
2021-11-24 16:00:00,"RT @raidukorg: On BBC Panorama tonight: ""The #ElectricCar Revolution: Winners and Losers"" - see our latest report for the angle on multinat…"
2021-11-24 15:42:00,The electric car market is growing at a breakneck pace! The news this time is that Xiaomi will release the first… https://t.co/iXPe9YMl9h
2021-11-24 15:18:04,"Yes, #Quantino25 is likely to become the best electric car so far! A fully #electriccar without batteries, fit for… https://t.co/ZfcFYWI5gT"
2021-11-24 15:06:54,And we love these reviews! 🥰 #eeveemobility #eevee #ev #electricvehicle #electricvehicles #evcharging… https://t.co/RORFcc52SR
2021-11-24 15:04:42,"RT @raidukorg: On BBC Panorama tonight: ""The #ElectricCar Revolution: Winners and Losers"" - see our latest report for the angle on multinat…"
2021-11-24 15:02:44,We have a remote role in the #US for an #Electric #Engineer Advisor for an #EV Charging company - salary range of $… https://t.co/G5C7ckUkUQ
2021-11-24 14:48:46,"Last week, our first electric company car arrived at the Gloucester office. We are always aiming to make sustainabl… https://t.co/Xltu5iprfQ"
2021-11-24 14:47:52,"On BBC Panorama tonight: ""The #ElectricCar Revolution: Winners and Losers"" - see our latest report for the angle on… https://t.co/VbyFixlmCO"
2021-11-24 14:02:16,"Nice to see Boris join the Electric Revolution!

https://t.co/zexqthZFFQ

#ElectricRevolution #EV #electriccar… https://t.co/qcdtdNl8uo"
2021-11-24 13:53:28,"[PO MARCH 2022] 12 New products from Kato! Check them out! :)
https://t.co/g9ve8IoxtA
#banzaihobby #kato… https://t.co/WuO8T1MSmJ"
2021-11-24 13:50:38,"RT @philippaforrest: So much more to buying an #ElectricVehicle than the cost of the car!

We made another video to work some of it out htt…"
2021-11-24 13:50:00,"Xiaomi car team has over 500 R&amp;D members, first model to launch in H1 2024
#xiaomi #xiaomicar #electriccar… https://t.co/h1gbfOakHi"
2021-11-24 13:26:04,RT @WeBuyAnyEV: Electric vehicles are generally considered to have better environmental benefits than petrol and diesel cars - but which EV…
2021-11-24 13:25:27,RT @WeBuyAnyTesla: Electric vehicles are generally considered to have better environmental benefits than petrol and diesel cars - but which…
2021-11-24 13:25:23,Electric vehicles are generally considered to have better environmental benefits than petrol and diesel cars - but… https://t.co/7m8SIF003o
2021-11-24 13:25:23,"RT @TheEVCompanyUK: Are there electric vehicle incentives in your area? Find out with this useful tool from the Energy Saving trust! 🚗😀 

#…"
2021-11-24 13:18:05,"RT @TheEVCompanyUK: Are there electric vehicle incentives in your area? Find out with this useful tool from the Energy Saving trust! 🚗😀 

#…"
2021-11-24 13:14:03,He Helped Build Tesla. Now He’s Gunning for It. https://t.co/am4BM4sCmr #ElectricCar #Lucid #Tesla #business… https://t.co/N7P8Qycevl
2021-11-24 13:05:41,"RT @philippaforrest: So much more to buying an #ElectricVehicle than the cost of the car!

We made another video to work some of it out htt…"
2021-11-24 13:03:24,"RT @techportalntw: To get more such updates, join us on Telegram - https://t.co/4ThiV2uHks  

#cryptocurrency #cryptobill #cryptonews #cryp…"
2021-11-24 13:02:40,"To get more such updates, join us on Telegram - https://t.co/4ThiV2uHks  

#cryptocurrency #cryptobill #cryptonews… https://t.co/5puEgcBOdf"
2021-11-24 13:00:37,"Does your business have EV chargers on site? 🚗 🔋 🔌

Find out how offering EV charging can benefit your business on… https://t.co/m47widIvx9"
2021-11-24 12:53:18,RT @DustinGroveTV: Purdue cable could charge electric cars in 5 minutes https://t.co/omQ0898Ucj @WTHRcom @LifeAtPurdue @PurdueEngineers #pu…
2021-11-24 12:29:00,"BMW i3 or VW e-Golf – which used #electriccar would you choose? 🤔

Here's what we'd choose https://t.co/xDagKB4rxy https://t.co/Tol7jwtQGN"
2021-11-24 12:14:21,Will your next car be an EV? #EV #ElectricCar #Tesla #Recharge #Volvo #Mustang #Rivian #Ariya #ID4 #kona #Polestar
2021-11-24 12:05:04,Are there electric vehicle incentives in your area? Find out with this useful tool from the Energy Saving trust! 🚗😀… https://t.co/3ewkNUQVRN
2021-11-24 12:05:04,Electric vehicles are generally considered to have better environmental benefits than petrol and diesel cars - but… https://t.co/qm3vURW9tZ
2021-11-24 11:45:03,Ditch the aeroplanes for an electric car for your next European city break. Here’s a great list of European cities… https://t.co/tJbpLOdwES
2021-11-24 11:30:22,"We recently launched a new section of our website, dedicated to everything you need to know about #ElectricVehicles… https://t.co/ZYaSbtiihh"
2021-11-24 11:27:31,"TAYLOR-DUNN Roadmaster R-380🤩🤩

#golfcarsdubai #firstinternational #taylordunn #roadmaster #R380 #strong #strongcar… https://t.co/IPmTtAzRno"
2021-11-24 10:50:57,"🔥HONDA VE-1 TA top edition🔥
✨Maximum speed 140km/h
😎NEDC range 480km
✅Battery capacity: 61.3kwh
🤩Drive type: FWD
In… https://t.co/pr672NPqc3"
2021-11-24 10:17:05,After COP26 and the rapid rise of climate change issues - should your next car be electric and what are the financi… https://t.co/q80MIF5sli
2021-11-24 10:07:16,"Save money and environment. Convert your grandpa's car into electric and drive around. 😃 

https://t.co/J1qKmpFBXE 

#ElectricCar"
2021-11-24 9:54:28,"Electric Rickshaw Save Nature From Pollution
CONTACTS-9903044222/9831122112   
https://t.co/H0FBCSMlJu
E-Rickshaw G… https://t.co/8FhNYyQ01A"
2021-11-24 9:42:38,"RT @NgBinhminh: $Li, $Nio are the two leading electric car companies in China if you want to invest in this country, after all, electric ca…"
2021-11-24 9:40:07,"Today's Electric Rickshaw..
CONTACTS-9903044222/9831122112   
https://t.co/H0FBCSMlJu
E-Rickshaw Go Pollution Free… https://t.co/knWeZms7cZ"
2021-11-24 9:37:02,"RT @SchrodersUS: #ElectricCar sales reached 11% of all new 🚗 sales in China, the world’s largest market, earlier this year. Find out more f…"
2021-11-24 9:34:00,"India will install 6,000 electric vehicle charging stations alongside nine expressways selected.… https://t.co/Mc0w8lcUD1"
2021-11-24 9:24:26,Love this concept #ElectricCar https://t.co/FKVdJZB9TT
2021-11-24 9:11:26,"RT @StorageCafe: The Best and Worst Cities for EV Drivers
via @TheStreet 
#EVs #ElectricVehicles #ElectricVehicle #ElectricCars #ElectricCa…"
2021-11-24 9:08:00,#newhomes in England to have #electriccar chargers by law https://t.co/q7Ly7SGkuP
2021-11-24 8:58:42,How Are Electric Vehicle Batteries Made? #autonews #autonewsnepal #electricbike #electricvehicles #electriccar https://t.co/px0cxiuyUO
2021-11-24 8:58:14,"THIELMANN will be exhibiting at #TheBatteryShow Europe!
After a brilliant show in Michigan in September, so we can’… https://t.co/q9mwWJJM54"
2021-11-24 8:57:29,"THIELMANN will be exhibiting at #TheBatteryShow Europe!
After a brilliant show in Michigan in September, so we can’… https://t.co/CZnChGgajE"
2021-11-24 8:42:38,"RT @Venturi: American way of life 😎

#Venturi #PoweredByInnovation #EV #electriccar #ElectricVehicle #MadeInMonaco #Astrolab https://t.co/u…"
2021-11-24 8:27:11,"Strategic Partner - Rootskills

For more, call at +91-8586935074/9811913376 or mail at event@ies-india.com… https://t.co/E3ruimYnAK"
2021-11-24 8:02:45,"New homes in England to have car chargers by law

#atptechnical #sciencecareers #stemcareers #savemoney… https://t.co/MNY2Is2Bn4"
2021-11-24 6:54:44,We took a break to recharge our batteries before starting the happy ride. #mercedesbenz #eqc #eqc400 #eqc4004matic… https://t.co/LtqoHN1pST
2021-11-24 6:53:29,"RT @UFODriveTweets: Book midweek and make a saving on your next UFODRIVE rental!

What are you waiting for? Use discount code VP3ERZ for 10…"
2021-11-24 6:35:50,"Add to that, premium bikes account for just a miniscule share in total E2W sales...

Read the complete blog @… https://t.co/1hT0fSYmLb"
